video_id,glosa,tiempo_inicio,tiempo_fin,duracion_seg_etiqueta,confianza,fuente,video_path,archivo_existe,fps,keypoints_validos,mano_dominante,blur_score,velocidad_media,herramienta
C0036_cfr,LARGO+(1h)MÁS,0.0,3.804,3.804,0.423,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LARGO+(1h)MÁS\C0036_cfr.mp4,True,29.97,1.0,ambas_izq,20.49,0.01153,label_studio
C0209_cfr,LAVADORA,0.033,2.469,2.436,0.379,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LAVADORA\C0209_cfr.mp4,True,29.97,1.0,ambas_der,14.03,0.01001,label_studio
C0037_cfr,LECHE,0.0,2.436,2.436,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LECHE\C0037_cfr.mp4,True,29.97,1.0,ambas_izq,21.11,0.01056,label_studio
C0038_cfr,LEVANTARSE,0.067,2.002,1.935,0.529,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LEVANTARSE\C0038_cfr.mp4,True,29.97,1.0,derecha,21.96,0.01297,label_studio
C0039_cfr,LIBRO,0.1,2.703,2.603,0.31,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LIBRO\C0039_cfr.mp4,True,29.97,1.0,ambas_der,19.87,0.00955,label_studio
C0040_cfr,LIBRO CERRADO,0.0,2.336,2.336,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LIBRO CERRADO\C0040_cfr.mp4,True,29.97,1.0,ambas_der,20.31,0.0108,label_studio
C0041_cfr,LICENCIA,0.2,2.569,2.369,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LICENCIA\C0041_cfr.mp4,True,29.97,1.0,ambas_izq,20.68,0.01094,label_studio
C0042_cfr,LICENCIA,0.033,2.536,2.503,0.426,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LICENCIA\C0042_cfr.mp4,True,29.97,1.0,ambas_izq,21.12,0.00874,label_studio
C0187_cfr,LIMPIO,0.167,1.468,1.301,0.562,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LIMPIO\C0187_cfr.mp4,True,29.97,1.0,derecha,16.21,0.01022,label_studio
C0043_cfr,LIMÓN,0.0,1.668,1.668,0.333,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LIMÓN\C0043_cfr.mp4,True,29.97,1.0,izquierda,20.79,0.00703,label_studio
C0044_cfr,LIMÓN,1.101,1.768,0.667,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LIMÓN\C0044_cfr.mp4,True,29.97,1.0,ambas_izq,18.33,0.01269,label_studio
C0045_cfr,LINGÜÍSTICA,0.067,1.802,1.735,0.489,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LINGÜÍSTICA\C0045_cfr.mp4,True,29.97,1.0,ambas_izq,21.68,0.0186,label_studio
C0046_cfr,LINGÜÍSTICA,0.0,1.735,1.735,0.543,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LINGÜÍSTICA\C0046_cfr.mp4,True,29.97,1.0,ambas_izq,22.18,0.01623,label_studio
C0118_cfr,LISO,0.017,1.985,1.968,0.43,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LISO\C0118_cfr.mp4,True,59.94,1.0,derecha,25.44,0.00528,label_studio
C0120_cfr,LISTO,0.133,1.485,1.352,0.538,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LISTO\C0120_cfr.mp4,True,59.94,1.0,ambas_izq,20.59,0.00964,label_studio
C0121_cfr,LISTO,0.0,0.467,0.467,0.64,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LISTO\C0121_cfr.mp4,True,59.94,1.0,izquierda,19.98,0.01051,label_studio
C0047_cfr,LLENAR,0.0,2.87,2.87,0.312,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLENAR\C0047_cfr.mp4,True,29.97,1.0,ambas_izq,19.61,0.00849,label_studio
C0272_cfr,LLEVAR,0.033,1.702,1.669,0.837,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLEVAR\C0272_cfr.mp4,True,29.97,1.0,ambas_izq,11.44,0.02216,label_studio
C0273_cfr,LLEVAR,0.0,1.101,1.101,0.767,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLEVAR\C0273_cfr.mp4,True,29.97,1.0,ambas_izq,13.63,0.01237,label_studio
C0274_cfr,LLEVAR,0.0,1.502,1.502,0.69,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLEVAR\C0274_cfr.mp4,True,29.97,1.0,ambas_izq,13.74,0.01656,label_studio
C0048_cfr,LLORAR,0.0,2.169,2.169,0.45,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLORAR\C0048_cfr.mp4,True,29.97,0.879,ambas_izq,13.66,0.01333,label_studio
C0049_cfr,LLORAR,0.267,2.302,2.035,0.352,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLORAR\C0049_cfr.mp4,True,29.97,1.0,ambas_izq,13.85,0.01425,label_studio
C0050_cfr,LLORAR,0.234,2.369,2.135,0.491,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LLORAR\C0050_cfr.mp4,True,29.97,1.0,ambas_izq,12.77,0.01645,label_studio
C0122_cfr,LO MISMO DE SIEMPRE,0.033,1.985,1.952,0.439,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LO MISMO DE SIEMPRE\C0122_cfr.mp4,True,59.94,1.0,ambas_izq,21.24,0.00759,label_studio
C0124_cfr,LO MISMO DE SIEMPRE,0.0,0.35,0.35,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LO MISMO DE SIEMPRE\C0124_cfr.mp4,True,59.94,1.0,ambas_izq,17.31,0.01602,label_studio
C0051_cfr,LO TUVE,0.067,2.936,2.869,0.544,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LO TUVE\C0051_cfr.mp4,True,29.97,0.965,derecha,13.01,0.00788,label_studio
C0052_cfr,LOCAL,0.634,2.87,2.236,0.45,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LOCAL\C0052_cfr.mp4,True,29.97,1.0,ambas_der,17.33,0.01372,label_studio
C0053_cfr,LOCO,0.067,2.469,2.402,0.362,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LOCO\C0053_cfr.mp4,True,29.97,1.0,derecha,15.32,0.00774,label_studio
C0054_cfr,LUCHA,0.0,2.202,2.202,0.81,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LUCHA\C0054_cfr.mp4,True,29.97,1.0,derecha,13.31,0.01721,label_studio
C0125_cfr,LUCHAR,0.0,1.485,1.485,0.322,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LUCHAR\C0125_cfr.mp4,True,59.94,1.0,derecha,17.22,0.00727,label_studio
C0126_cfr,LUCHAR,0.0,1.485,1.485,0.523,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LUCHAR\C0126_cfr.mp4,True,59.94,1.0,derecha,15.49,0.00984,label_studio
C0055_cfr,LUZ,0.0,2.769,2.769,0.577,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\LUZ\C0055_cfr.mp4,True,29.97,1.0,derecha,15.52,0.01099,label_studio
C0130_cfr,MADRE,0.0,1.885,1.885,0.37,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MADRE\C0130_cfr.mp4,True,59.94,1.0,derecha,20.27,0.00461,label_studio
C0057_cfr,MALO,0.0,2.436,2.436,0.304,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MALO\C0057_cfr.mp4,True,29.97,0.892,derecha,14.64,0.0119,label_studio
C0056_cfr,MALÍSIMO,0.4,1.535,1.135,0.667,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MALÍSIMO\C0056_cfr.mp4,True,29.97,1.0,ambas_der,13.69,0.0097,label_studio
C0058_cfr,MANIPULAR,0.067,2.603,2.536,0.435,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MANIPULAR\C0058_cfr.mp4,True,29.97,1.0,ambas_izq,13.88,0.0134,label_studio
C0059_cfr,MANTECA,0.0,2.836,2.836,0.463,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MANTECA\C0059_cfr.mp4,True,29.97,1.0,ambas_der,14.28,0.00776,label_studio
C0060_cfr,MANTENER,0.0,2.903,2.903,0.58,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MANTENER\C0060_cfr.mp4,True,29.97,0.898,ambas_izq,13.7,0.01559,label_studio
20250402120610_cfr,MANZANA,0.117,0.501,0.384,0.875,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MANZANA\20250402120610_cfr.mp4,True,59.94,1.0,izquierda,16.14,0.00683,label_studio
C0062_cfr,MATEMÁTICAS,0.0,2.669,2.669,0.378,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MATEMÁTICAS\C0062_cfr.mp4,True,29.97,0.85,ambas_der,12.12,0.01569,label_studio
C0135_cfr,MAYORÍA,0.033,1.485,1.452,0.31,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MAYORÍA\C0135_cfr.mp4,True,59.94,1.0,ambas_der,22.39,0.00591,label_studio
C0063_cfr,MEDIANOCHE,0.0,3.437,3.437,0.424,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MEDIANOCHE\C0063_cfr.mp4,True,29.97,0.904,ambas_izq,13.97,0.01484,label_studio
C0064_cfr,MEDICAMENTO,0.601,3.036,2.435,0.47,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MEDICAMENTO\C0064_cfr.mp4,True,29.97,1.0,ambas_izq,13.31,0.01224,label_studio
C0065_cfr,MEDIO,0.3,1.902,1.602,0.585,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MEDIO\C0065_cfr.mp4,True,29.97,0.96,ambas_izq,13.48,0.02285,label_studio
C0066_cfr,MEJORA GRADUAL,0.133,2.469,2.336,0.476,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MEJORA GRADUAL\C0066_cfr.mp4,True,29.97,1.0,ambas_izq,12.14,0.01072,label_studio
C0067_cfr,MEJORA GRADUAL,0.1,3.07,2.97,0.598,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MEJORA GRADUAL\C0067_cfr.mp4,True,29.97,1.0,ambas_der,12.89,0.01557,label_studio
C0068_cfr,MEMORIZAR,0.701,2.569,1.868,0.612,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MEMORIZAR\C0068_cfr.mp4,True,29.97,1.0,ambas_izq,14.28,0.01491,label_studio
C0069_cfr,MENOR,0.634,2.803,2.169,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MENOR\C0069_cfr.mp4,True,29.97,1.0,ambas_der,14.34,0.01538,label_studio
C0070_cfr,MENOS,0.167,2.469,2.302,0.435,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MENOS\C0070_cfr.mp4,True,29.97,1.0,derecha,14.75,0.01437,label_studio
C0071_cfr,MENTIR,0.501,1.768,1.267,0.806,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MENTIR\C0071_cfr.mp4,True,29.97,1.0,derecha,14.78,0.01096,label_studio
C0275_cfr,MESA,0.033,1.568,1.535,0.692,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MESA\C0275_cfr.mp4,True,29.97,1.0,ambas_izq,12.42,0.02318,label_studio
C0139_cfr,META,0.0,1.485,1.485,0.386,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\META\C0139_cfr.mp4,True,59.94,1.0,ambas_der,22.41,0.00878,label_studio
C0072_cfr,MIEMBRO,0.0,3.37,3.37,0.327,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MIEMBRO\C0072_cfr.mp4,True,29.97,1.0,izquierda,15.85,0.01113,label_studio
C0255_cfr,MIL,0.0,1.368,1.368,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MIL\C0255_cfr.mp4,True,29.97,1.0,derecha,12.7,0.01426,label_studio
C0256_cfr,MIL,0.534,2.336,1.802,0.745,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MIL\C0256_cfr.mp4,True,29.97,1.0,derecha,12.0,0.01618,label_studio
C0257_cfr,MIL,0.2,1.902,1.702,0.727,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MIL\C0257_cfr.mp4,True,29.97,1.0,derecha,13.59,0.01303,label_studio
C0074_cfr,MINUTO,0.701,2.402,1.701,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MINUTO\C0074_cfr.mp4,True,29.97,1.0,ambas_izq,13.64,0.0162,label_studio
C0087_cfr,MIRA A LOS OJOS,0.334,1.802,1.468,0.595,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MIRA A LOS OJOS\C0087_cfr.mp4,True,29.97,1.0,derecha,11.77,0.02279,label_studio
C0076_cfr,MIRAR,0.467,2.269,1.802,0.404,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MIRAR\C0076_cfr.mp4,True,29.97,1.0,derecha,11.08,0.01899,label_studio
C0142_cfr,MISMA,0.017,0.918,0.901,0.489,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MISMA\C0142_cfr.mp4,True,59.94,1.0,derecha,19.26,0.00341,label_studio
C0143_cfr,MISMA,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MISMA\C0143_cfr.mp4,True,59.94,1.0,derecha,22.46,0.0005,label_studio
C0145_cfr,MISMA,0.0,0.384,0.384,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MISMA\C0145_cfr.mp4,True,59.94,1.0,ambas_izq,18.6,0.01464,label_studio
C0147_cfr,MISTERIO,0.0,0.701,0.701,0.324,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MISTERIO\C0147_cfr.mp4,True,59.94,1.0,ambas_der,22.9,0.0054,label_studio
C0148_cfr,MOLESTIA,0.0,0.434,0.434,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MOLESTIA\C0148_cfr.mp4,True,59.94,1.0,ambas_der,23.24,0.01811,label_studio
C0150_cfr,MORMÓN,0.0,0.617,0.617,0.697,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MORMÓN\C0150_cfr.mp4,True,59.94,1.0,derecha,28.56,0.00633,label_studio
C0151_cfr,MOTIVAR,0.0,1.451,1.451,0.422,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MOTIVAR\C0151_cfr.mp4,True,59.94,1.0,ambas_der,21.22,0.00715,label_studio
C0152_cfr,MOTIVAR,0.0,1.718,1.718,0.551,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MOTIVAR\C0152_cfr.mp4,True,59.94,1.0,ambas_der,21.88,0.0092,label_studio
C0153_cfr,MOTIVAR,0.0,1.401,1.401,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MOTIVAR\C0153_cfr.mp4,True,59.94,1.0,ambas_izq,21.5,0.00885,label_studio
C0154_cfr,MOTIVAR,0.133,0.984,0.851,0.604,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MOTIVAR\C0154_cfr.mp4,True,59.94,1.0,ambas_der,25.87,0.00819,label_studio
C0155_cfr,MOVER,0.0,1.485,1.485,0.371,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MOVER\C0155_cfr.mp4,True,59.94,1.0,ambas_der,24.73,0.00649,label_studio
C0077_cfr,MUCHO,0.0,1.735,1.735,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUCHO\C0077_cfr.mp4,True,29.97,0.923,ambas_izq,14.2,0.01294,label_studio
C0078_cfr,MUCHOS,0.801,2.936,2.135,0.316,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUCHOS\C0078_cfr.mp4,True,29.97,1.0,ambas_izq,14.59,0.01182,label_studio
C0157_cfr,MUDARSE,0.0,0.901,0.901,0.708,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUDARSE\C0157_cfr.mp4,True,59.94,1.0,ambas_izq,24.08,0.01206,label_studio
C0158_cfr,MUDARSE,0.0,1.468,1.468,0.471,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUDARSE\C0158_cfr.mp4,True,59.94,1.0,derecha,23.61,0.00737,label_studio
C0159_cfr,MUDARSE,0.0,1.151,1.151,0.652,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUDARSE\C0159_cfr.mp4,True,59.94,1.0,ambas_izq,23.64,0.01087,label_studio
C0160_cfr,MUDARSE,0.2,1.685,1.485,0.683,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUDARSE\C0160_cfr.mp4,True,59.94,1.0,ambas_izq,23.2,0.01078,label_studio
C0161_cfr,MUDARSE,0.0,1.902,1.902,0.582,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUDARSE\C0161_cfr.mp4,True,59.94,1.0,ambas_izq,22.76,0.01101,label_studio
C0199_cfr,MUJER,0.968,1.902,0.934,0.762,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUJER\C0199_cfr.mp4,True,29.97,1.0,derecha,17.39,0.01068,label_studio
C0220_cfr,MUY,0.0,1.702,1.702,0.875,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUY\C0220_cfr.mp4,True,29.97,1.0,ambas_der,12.37,0.01876,label_studio
C0219_cfr,MUY RÁPIDO,0.0,0.801,0.801,0.824,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MUY RÁPIDO\C0219_cfr.mp4,True,29.97,1.0,derecha,12.05,0.01046,label_studio
C0225_cfr,MÁS ADELANTE,0.0,2.069,2.069,0.746,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MÁS ADELANTE\C0225_cfr.mp4,True,29.97,1.0,derecha,11.95,0.0162,label_studio
C0061_cfr,MÁS TARDE_2,0.0,2.402,2.402,0.588,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\MÁS TARDE_2\C0061_cfr.mp4,True,29.97,0.847,izquierda,14.82,0.01675,label_studio
C0079_cfr,NACIDO,0.701,2.102,1.401,0.857,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NACIDO\C0079_cfr.mp4,True,29.97,1.0,ambas_der,12.82,0.01542,label_studio
C0080_cfr,NACIDO,0.234,2.269,2.035,0.556,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NACIDO\C0080_cfr.mp4,True,29.97,1.0,derecha,14.23,0.01333,label_studio
C0276_cfr,NADAR,0.0,1.668,1.668,0.426,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NADAR\C0276_cfr.mp4,True,29.97,1.0,ambas_der,12.04,0.01613,label_studio
C0164_cfr,NAVEGAR EN INTERNET,0.0,1.985,1.985,0.367,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NAVEGAR EN INTERNET\C0164_cfr.mp4,True,59.94,1.0,ambas_der,23.99,0.00608,label_studio
C0166_cfr,NAVEGAR EN INTERNET,0.901,1.335,0.434,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NAVEGAR EN INTERNET\C0166_cfr.mp4,True,59.94,1.0,izquierda,22.15,0.01285,label_studio
C0068_cfr,NAVIDAD,0.0,1.902,1.902,0.604,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NAVIDAD\C0068_cfr.mp4,True,29.97,1.0,ambas_der,20.63,0.01229,label_studio
C0069_cfr,NAVIDAD,0.067,1.969,1.902,0.679,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NAVIDAD\C0069_cfr.mp4,True,29.97,1.0,ambas_izq,20.44,0.01488,label_studio
C0081_cfr,NEGRO,0.0,2.436,2.436,0.471,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NEGRO\C0081_cfr.mp4,True,29.97,1.0,derecha,13.6,0.01016,label_studio
C0250_cfr,NEUMÁTICO,0.434,2.469,2.035,0.714,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NEUMÁTICO\C0250_cfr.mp4,True,29.97,1.0,ambas_der,14.88,0.01137,label_studio
C0167_cfr,NINGUNO,0.0,0.684,0.684,0.514,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NINGUNO\C0167_cfr.mp4,True,59.94,1.0,derecha,22.62,0.00454,label_studio
C0169_cfr,NIVEL A-ARRIBA,0.0,1.985,1.985,0.364,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NIVEL A-ARRIBA\C0169_cfr.mp4,True,59.94,1.0,ambas_izq,23.3,0.00709,label_studio
C0082_cfr,NIÑO SCOUT,0.0,2.369,2.369,0.515,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NIÑO SCOUT\C0082_cfr.mp4,True,29.97,1.0,derecha,14.65,0.01233,label_studio
C0183_cfr,NO,0.0,0.984,0.984,0.362,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO\C0183_cfr.mp4,True,59.94,1.0,derecha,21.19,0.00267,label_studio
C0185_cfr,NO,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO\C0185_cfr.mp4,True,59.94,1.0,derecha,28.33,0.00063,label_studio
C0187_cfr,NO,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO\C0187_cfr.mp4,True,59.94,1.0,derecha,25.32,0.00152,label_studio
C0171_cfr,NO BUENO,0.0,0.584,0.584,0.667,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO BUENO\C0171_cfr.mp4,True,59.94,1.0,derecha,26.09,0.00452,label_studio
C0172_cfr,NO BUENO,0.067,1.485,1.418,0.309,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO BUENO\C0172_cfr.mp4,True,59.94,1.0,derecha,26.64,0.00235,label_studio
C0177_cfr,NO PREOCUPARSE,0.0,1.285,1.285,0.438,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO PREOCUPARSE\C0177_cfr.mp4,True,59.94,1.0,ambas_izq,25.98,0.00682,label_studio
C0083_cfr,NO SABER NADA,0.3,2.603,2.303,0.645,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO SABER NADA\C0083_cfr.mp4,True,29.97,0.986,ambas_der,11.87,0.01644,label_studio
C0084_cfr,NO SABER NADA,0.167,1.935,1.768,0.717,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO SABER NADA\C0084_cfr.mp4,True,29.97,1.0,ambas_der,13.89,0.01767,label_studio
C0179_cfr,NO+DEBE,0.033,1.485,1.452,0.4,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO+DEBE\C0179_cfr.mp4,True,59.94,1.0,derecha,20.01,0.00415,label_studio
C0180_cfr,NO+DEBE,0.0,1.468,1.468,0.464,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO+DEBE\C0180_cfr.mp4,True,59.94,1.0,ambas_der,23.17,0.00934,label_studio
C0181_cfr,NO+DEBE,0.0,1.485,1.485,0.518,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NO+DEBE\C0181_cfr.mp4,True,59.94,1.0,ambas_izq,21.14,0.00857,label_studio
C0189_cfr,NOCHE,0.0,2.469,2.469,0.303,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NOCHE\C0189_cfr.mp4,True,59.94,1.0,izquierda,27.42,0.00691,label_studio
C0190_cfr,NOCHE,0.0,1.301,1.301,0.533,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NOCHE\C0190_cfr.mp4,True,59.94,1.0,ambas_izq,19.3,0.00864,label_studio
C0191_cfr,NOCHE,0.0,1.485,1.485,0.438,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\NOCHE\C0191_cfr.mp4,True,59.94,1.0,ambas_izq,20.88,0.00992,label_studio
C0194_cfr,OBTENER ENTRADA,0.0,1.485,1.485,0.3,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OBTENER ENTRADA\C0194_cfr.mp4,True,59.94,1.0,derecha,22.35,0.00572,label_studio
C0195_cfr,OBTENER ENTRADA,0.033,1.985,1.952,0.36,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OBTENER ENTRADA\C0195_cfr.mp4,True,59.94,1.0,ambas_der,28.38,0.00555,label_studio
C0196_cfr,OBTENER ENTRADA,0.05,1.635,1.585,0.523,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OBTENER ENTRADA\C0196_cfr.mp4,True,59.94,1.0,ambas_der,26.21,0.00865,label_studio
C0198_cfr,OCÉANO,0.0,2.586,2.586,0.48,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OCÉANO\C0198_cfr.mp4,True,59.94,1.0,derecha,27.15,0.00765,label_studio
C0223_cfr,OCÉANO,0.0,1.985,1.985,0.397,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OCÉANO\C0223_cfr.mp4,True,59.94,1.0,derecha,21.86,0.0063,label_studio
C0085_cfr,ODIAR,0.0,2.169,2.169,0.435,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ODIAR\C0085_cfr.mp4,True,29.97,0.97,derecha,13.16,0.02021,label_studio
C0086_cfr,ODIAR,0.267,3.136,2.869,0.519,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ODIAR\C0086_cfr.mp4,True,30.0,1.0,ambas_der,12.69,0.01369,label_studio
C0204_cfr,OJOS,1.034,1.368,0.334,0.462,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OJOS\C0204_cfr.mp4,True,59.94,1.0,derecha,29.88,0.00644,label_studio
C0205_cfr,OJOS,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OJOS\C0205_cfr.mp4,True,59.94,1.0,ambas_izq,24.17,0.00073,label_studio
C0088_cfr,OLVÍDALO,0.334,2.302,1.968,0.462,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OLVÍDALO\C0088_cfr.mp4,True,29.97,1.0,derecha,12.91,0.0148,label_studio
C0089_cfr,OLVÍDALO,0.3,1.969,1.669,0.581,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OLVÍDALO\C0089_cfr.mp4,True,29.97,1.0,derecha,12.06,0.01957,label_studio
C0206_cfr,OPORTUNIDAD,0.083,1.485,1.402,0.407,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OPORTUNIDAD\C0206_cfr.mp4,True,59.94,1.0,ambas_izq,25.67,0.0072,label_studio
C0207_cfr,OPORTUNIDAD,0.0,1.401,1.401,0.444,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OPORTUNIDAD\C0207_cfr.mp4,True,59.94,1.0,ambas_izq,20.61,0.00843,label_studio
C0208_cfr,OPORTUNIDAD,0.083,1.168,1.085,0.586,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OPORTUNIDAD\C0208_cfr.mp4,True,59.94,1.0,ambas_der,27.49,0.00988,label_studio
C0209_cfr,OPUESTO,0.0,1.485,1.485,0.382,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\OPUESTO\C0209_cfr.mp4,True,59.94,1.0,izquierda,22.82,0.00706,label_studio
